YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,SCHED_DEP_TIME,SCHED_ARR_TIME,DELAY
2017,4,11,4,6,20304,3010,14107,16218,843,954,0
2017,4,11,4,6,20304,3010,16218,14107,1025,1124,0
2017,4,11,4,6,20304,3012,10561,14107,615,751,0
2017,4,11,4,6,20304,3015,11638,14107,605,751,0
2017,4,11,4,6,20304,3017,14262,14107,645,759,0
2017,4,11,4,6,20304,3018,11695,14107,700,756,0
2017,4,11,4,6,20304,3019,14107,11695,2008,2059,0
2017,4,11,4,6,20304,3020,14107,16218,1844,1941,0
2017,4,11,4,6,20304,3021,14107,16218,2020,2114,0
2017,4,11,4,6,20304,3022,11695,14107,1820,1921,0
2017,4,11,4,6,20304,3022,14107,11695,1659,1749,0
2017,4,11,4,6,20304,3025,11695,14107,1020,1110,0
2017,4,11,4,6,20304,3025,14107,11695,844,947,0
2017,4,11,4,6,20304,3027,16218,14107,700,801,0
2017,4,11,4,6,20304,3028,14107,16218,1337,1435,0
2017,4,11,4,6,20304,3028,16218,14107,1505,1601,0
2017,4,11,4,6,20304,3029,12892,11603,1955,2209,0
2017,4,11,4,6,20304,3030,14107,11638,2015,2157,0
2017,4,11,4,6,20304,3031,10372,11298,1040,1343,1
2017,4,11,4,6,20304,3031,11298,10372,855,1007,0
2017,4,11,4,6,20304,3033,11921,14107,818,919,0
2017,4,11,4,6,20304,3034,13930,13076,2025,2135,1
2017,4,11,4,6,20304,3036,11695,14107,1659,1756,0
2017,4,11,4,6,20304,3037,14107,11695,1530,1621,0
2017,4,11,4,6,20304,3040,14588,14107,1210,1250,0
2017,4,11,4,6,20304,3043,12892,15376,2000,2131,0
2017,4,11,4,6,20304,3044,12892,15376,806,943,0
2017,4,11,4,6,20304,3044,15376,12892,1013,1202,0
2017,4,11,4,6,20304,3045,12892,14869,1840,2130,1
2017,4,11,4,6,20304,3046,11603,12892,600,835,0
2017,4,11,4,6,20304,3047,11921,14107,1205,1247,0
2017,4,11,4,6,20304,3047,14107,11921,847,1127,0
2017,4,11,4,6,20304,3048,12896,14107,1301,1300,0
2017,4,11,4,6,20304,3048,14107,12896,835,1231,0
2017,4,11,4,6,20304,3049,14107,14262,1330,1442,0
2017,4,11,4,6,20304,3049,14262,14107,1512,1621,0
2017,4,11,4,6,20304,3050,15376,12892,655,851,0
2017,4,11,4,6,20304,3052,12892,11638,1955,2101,0
2017,4,11,4,6,20304,3053,10561,14107,1205,1343,0
2017,4,11,4,6,20304,3053,14107,10561,957,1135,0
2017,4,11,4,6,20304,3055,14107,14674,1215,1437,0
2017,4,11,4,6,20304,3057,13076,13930,1818,1930,0
2017,4,11,4,6,20304,3057,13930,13076,1643,1753,0
2017,4,11,4,6,20304,3059,13930,15380,2148,2351,1
2017,4,11,4,6,20304,3060,11638,12892,1558,1718,0
2017,4,11,4,6,20304,3060,12892,11638,1420,1528,0
2017,4,11,4,6,20304,3061,14107,14262,1519,1631,0
2017,4,11,4,6,20304,3061,14262,14107,1701,1810,0
2017,4,11,4,6,20304,3064,14107,15023,955,1211,0
2017,4,11,4,6,20304,3064,15023,14107,1241,1447,1
2017,4,11,4,6,20304,3067,12892,14570,1100,1233,0
2017,4,11,4,6,20304,3067,14570,12892,1305,1448,0
2017,4,11,4,6,20304,3069,14489,12892,600,833,0
2017,4,11,4,6,20304,3072,14107,14262,1645,1755,0
2017,4,11,4,6,20304,3072,14262,14107,1825,1932,0
2017,4,11,4,6,20304,3073,11638,12892,1209,1324,0
2017,4,11,4,6,20304,3073,12892,11638,1034,1139,0
2017,4,11,4,6,20304,3074,10561,14107,1629,1805,0
2017,4,11,4,6,20304,3074,14107,10561,1425,1555,0
2017,4,11,4,6,20304,3075,15412,11298,640,806,0
2017,4,11,4,6,20304,3076,11638,12892,600,713,0
2017,4,11,4,6,20304,3077,14489,14107,1205,1435,1
2017,4,11,4,6,20304,3079,12892,14679,1640,1733,0
2017,4,11,4,6,20304,3079,14679,12892,1803,1904,0
2017,4,11,4,6,20304,3080,14107,14588,849,1138,0
2017,4,11,4,6,20304,3081,14107,14262,1850,2002,0
2017,4,11,4,6,20304,3084,14107,14489,1715,1943,0
2017,4,11,4,6,20304,3085,11413,14107,1840,1918,0
2017,4,11,4,6,20304,3085,14107,11413,1530,1749,0
2017,4,11,4,6,20304,3086,12892,14107,2130,2306,0
2017,4,11,4,6,20304,3087,11603,14107,1201,1439,0
2017,4,11,4,6,20304,3087,12892,11603,915,1131,0
2017,4,11,4,6,20304,3091,14107,10561,2010,2145,0
2017,4,11,4,6,20304,3092,12892,14893,1350,1524,1
2017,4,11,4,6,20304,3095,10590,14107,1155,1250,0
2017,4,11,4,6,20304,3095,14107,10590,1015,1121,0
2017,4,11,4,6,20304,3096,14869,12892,840,1001,0
2017,4,11,4,6,20304,3097,14107,11921,1855,2125,0
2017,4,11,4,6,20304,3099,12892,14489,923,1135,0
2017,4,11,4,6,20304,3110,10990,13930,510,609,1
2017,4,11,4,6,20304,3111,10990,13930,1516,1615,1
2017,4,11,4,6,20304,3111,13930,10990,1150,1441,1
2017,4,11,4,6,20304,3112,10990,13930,1817,1920,1
2017,4,11,4,6,20304,3112,13930,10990,1455,1748,1
2017,4,11,4,6,20304,3113,12278,13930,600,756,0
2017,4,11,4,6,20304,3115,12278,13930,1213,1411,1
2017,4,11,4,6,20304,3115,13930,12278,950,1148,1
2017,4,11,4,6,20304,3116,12278,13930,1907,2105,1
2017,4,11,4,6,20304,3116,13930,12278,1643,1842,1
2017,4,11,4,6,20304,3117,13342,13930,705,801,0
2017,4,11,4,6,20304,3119,13342,13930,1021,1114,0
2017,4,11,4,6,20304,3119,13930,13342,905,956,0
2017,4,11,4,6,20304,3120,13930,13342,2120,2202,1
2017,4,11,4,6,20304,3121,13342,13930,2008,2105,0
2017,4,11,4,6,20304,3121,13930,13342,1819,1906,1
2017,4,11,4,6,20304,3122,13930,10990,2149,42,
2017,4,11,4,6,20304,3124,13930,12278,2015,2212,1
2017,4,11,4,6,20304,3125,13241,11298,940,1129,0
2017,4,11,4,6,20304,3125,14109,13241,832,909,0
2017,4,11,4,6,20304,3127,13930,13342,2000,2046,0
2017,4,11,4,6,20304,3128,11298,14109,1230,1404,0
2017,4,11,4,6,20304,3128,13241,13930,1538,1749,0
2017,4,11,4,6,20304,3128,14109,13241,1430,1507,0
2017,4,11,4,6,20304,3129,13241,14109,2040,2116,0
2017,4,11,4,6,20304,3129,13930,13241,1803,2002,0
2017,4,11,4,6,20304,3131,14107,14794,2015,2233,0
2017,4,11,4,6,20304,3132,14794,14107,745,801,0
2017,4,11,4,6,20304,3133,14107,14794,955,1219,0
2017,4,11,4,6,20304,3133,14794,14107,1245,1300,0
2017,4,11,4,6,20304,3134,13342,13930,818,915,0
2017,4,11,4,6,20304,3140,14107,15023,2010,2223,0
2017,4,11,4,6,20304,3141,15023,14107,600,803,0
2017,4,11,4,6,20304,3146,14674,14107,1510,1536,0
2017,4,11,4,6,20304,3150,12892,13264,935,1138,0
2017,4,11,4,6,20304,3150,13264,14107,1208,1434,0
2017,4,11,4,6,20304,3151,11603,12892,1645,1907,0
2017,4,11,4,6,20304,3151,14107,11603,1330,1615,0
2017,4,11,4,6,20304,3152,13264,12892,1655,1903,0
2017,4,11,4,6,20304,3152,14107,13264,1350,1624,0
2017,4,11,4,6,20304,3156,10397,13930,635,743,0
2017,4,11,4,6,20304,3157,13930,10397,2155,55,1
2017,4,11,4,6,20304,3175,11618,13930,1105,1234,1
2017,4,11,4,6,20304,3175,13930,11618,709,1021,0
2017,4,11,4,6,20304,3177,15096,13930,1505,1611,0
2017,4,11,4,6,20304,3178,13930,14457,1010,1134,1
2017,4,11,4,6,20304,3178,14457,13930,1205,1520,1
2017,4,11,4,6,20304,3213,14893,12892,1555,1740,1
2017,4,11,4,6,20304,3214,11823,13930,1923,1930,1
2017,4,11,4,6,20304,3215,13930,15096,1505,1754,0
2017,4,11,4,6,20304,3216,13930,11433,1825,2050,0
2017,4,11,4,6,20304,3217,11433,13930,859,923,0
2017,4,11,4,6,20304,3218,13930,10423,1505,1747,1
2017,4,11,4,6,20304,3219,10423,13930,1817,2104,1
2017,4,11,4,6,20304,3220,13930,14869,704,940,1
2017,4,11,4,6,20304,3221,13930,14683,1025,1315,1
2017,4,11,4,6,20304,3221,14683,13930,1445,1735,0
2017,4,11,4,6,20304,3222,11042,13930,1053,1120,0
2017,4,11,4,6,20304,3223,13485,13930,1505,1559,0
2017,4,11,4,6,20304,3223,13930,13485,1329,1422,0
2017,4,11,4,6,20304,3225,13930,15412,1820,2056,0
2017,4,11,4,6,20304,3227,15412,13930,815,906,0
2017,4,11,4,6,20304,3228,13930,15412,835,1111,0
2017,4,11,4,6,20304,3228,15412,13930,1153,1245,1
2017,4,11,4,6,20304,3229,13198,13930,1914,2054,0
2017,4,11,4,6,20304,3229,13930,13198,1650,1824,0
2017,4,11,4,6,20304,3230,15096,13930,523,625,0
2017,4,11,4,6,20304,3231,10693,13930,732,920,0
2017,4,11,4,6,20304,3232,13930,11977,2002,2101,0
2017,4,11,4,6,20304,3234,11977,13930,630,738,0
2017,4,11,4,6,20304,3235,11721,13930,607,615,0
2017,4,11,4,6,20304,3236,10397,13930,1903,2015,0
2017,4,11,4,6,20304,3236,13930,10397,1520,1821,0
2017,4,11,4,6,20304,3238,10693,13930,1058,1244,0
2017,4,11,4,6,20304,3239,13930,15096,1850,2142,0
2017,4,11,4,6,20304,3246,14869,13930,1010,1425,1
2017,4,11,4,6,20304,3247,13930,11823,1655,1855,1
2017,4,11,4,6,20304,3248,12892,14869,1545,1836,0
2017,4,11,4,6,20304,3248,14869,12892,1911,2022,0
2017,4,11,4,6,20304,3249,13930,15376,1400,1543,0
2017,4,11,4,6,20304,3250,11423,13930,1930,2052,1
2017,4,11,4,6,20304,3250,13930,11423,1710,1829,1
2017,4,11,4,6,20304,3251,14107,12892,540,719,0
2017,4,11,4,6,20304,3252,14107,12892,1530,1719,0
2017,4,11,4,6,20304,3253,16218,14107,2015,2112,0
2017,4,11,4,6,20304,3254,15380,13930,607,615,0
2017,4,11,4,6,20304,3255,13930,14122,845,1117,0
2017,4,11,4,6,20304,3255,14122,13930,1159,1240,0
2017,4,11,4,6,20304,3256,11267,13930,1530,1549,1
2017,4,12,1,5,21171,1001,14771,11278,800,1603,1
2017,4,12,1,5,21171,1002,11278,14771,1710,2022,1
2017,4,12,1,5,21171,1011,12478,14771,730,1105,0
2017,4,12,1,5,21171,1012,14771,12478,705,1534,0
2017,4,12,1,5,21171,1022,14771,12478,925,1757,1
2017,4,12,1,5,21171,1023,12478,14771,930,1301,0
2017,4,12,1,5,21171,1024,14771,12478,1350,2221,1
2017,4,12,1,5,21171,1025,12478,14771,1150,1514,0
2017,4,12,1,5,21171,1026,14771,12478,1530,2358,0
2017,4,12,1,5,21171,1027,12478,14771,1635,2010,0
2017,4,12,1,5,21171,1029,12478,14771,1859,2245,1
2017,4,12,1,5,21171,1034,14771,12478,2315,742,1
2017,4,12,1,5,21171,1047,14771,13830,1826,2203,0
2017,4,12,1,5,21171,1048,13830,14771,2303,601,0
2017,4,12,1,5,21171,1050,12173,14771,1500,2220,0
2017,4,12,1,5,21171,1051,14771,12173,1740,2126,0
2017,4,12,1,5,21171,1057,12892,12173,1000,1400,1
2017,4,12,1,5,21171,1060,12173,12892,2230,607,1
2017,4,12,1,5,21171,1069,12264,14771,650,956,0
2017,4,12,1,5,21171,1077,12264,14771,1830,2135,0
2017,4,12,1,5,21171,1084,14771,12264,935,1733,0
2017,4,12,1,5,21171,1089,12264,12892,900,1147,0
2017,4,12,1,5,21171,1090,14771,12264,2120,521,0
2017,4,12,1,5,21171,1097,12264,12892,1543,1836,0
2017,4,12,1,5,21171,1099,14771,12892,700,825,0
2017,4,12,1,5,21171,1100,14771,10693,1145,1805,0
2017,4,12,1,5,21171,1101,10693,14771,1855,2145,0
2017,4,12,1,5,21171,1106,14771,14492,2210,615,0
2017,4,12,1,5,21171,1107,14492,14771,745,1055,0
2017,4,12,1,5,21171,1108,12892,12264,700,1448,0
2017,4,12,1,5,21171,1121,12892,13830,1050,1435,0
2017,4,12,1,5,21171,1122,13830,12892,1535,2255,0
2017,4,12,1,5,21171,1126,14771,10821,830,1650,1
2017,4,12,1,5,21171,1127,10821,14771,1745,2057,1
2017,4,12,1,5,21171,1128,12892,14100,2052,500,0
2017,4,12,1,5,21171,1129,14100,12892,630,935,0
2017,4,12,1,5,21171,1138,14771,14100,2246,700,0
2017,4,12,1,5,21171,1141,14100,14771,815,1140,0
2017,4,12,1,5,21171,1156,12892,11618,640,1457,0
2017,4,12,1,5,21171,1161,11618,12892,800,1116,0
2017,4,12,1,5,21171,1162,12892,11618,842,1659,1
2017,4,12,1,5,21171,1165,11618,12892,1150,1517,0
2017,4,12,1,5,21171,1166,12892,11618,1355,2203,1
2017,4,12,1,5,21171,1167,11618,12892,1600,1920,0
2017,4,12,1,5,21171,1169,11618,12892,1759,2117,1
2017,4,12,1,5,21171,1170,12892,11618,2225,630,0
2017,4,12,1,5,21171,1174,14771,11618,750,1617,0
2017,4,12,1,5,21171,1178,14771,11618,1515,2338,0
2017,4,12,1,5,21171,1180,14771,11618,945,1811,1
2017,4,12,1,5,21171,1182,14771,11618,2145,555,1
2017,4,12,1,5,21171,1183,11618,14771,715,1034,0
2017,4,12,1,5,21171,1187,11618,14771,1100,1425,0
2017,4,12,1,5,21171,1193,11618,14771,1725,2059,0
2017,4,12,1,5,21171,1195,11618,14771,1915,2239,0
2017,4,12,1,5,21171,1201,13930,14771,700,948,0
2017,4,12,1,5,21171,1202,14771,13930,633,1239,0
2017,4,12,1,5,21171,1204,14771,13930,1200,1819,0
2017,4,12,1,5,21171,1205,13930,14771,1340,1627,0
2017,4,12,1,5,21171,1210,14771,13930,1615,2220,0
2017,4,12,1,5,21171,1211,13930,14771,1915,2203,0
2017,4,12,1,5,21171,1218,14771,10423,1100,1625,0
2017,4,12,1,5,21171,1219,10423,14771,630,822,0
2017,4,12,1,5,21171,1221,10423,14771,1715,1907,0
2017,4,12,1,5,21171,1222,14771,10423,1715,2234,0
2017,4,12,1,5,21171,1231,13930,12892,800,1038,0
2017,4,12,1,5,21171,1232,12892,13930,1042,1645,0
2017,4,12,1,5,21171,1236,12892,13930,1725,2322,0
2017,4,12,1,5,21171,1241,13930,12892,1740,2014,0
2017,4,12,1,5,21171,1251,12478,12889,755,1052,0
2017,4,12,1,5,21171,1251,12889,14771,1155,1330,0
2017,4,12,1,5,21171,1260,12889,12478,2204,559,0
2017,4,12,1,5,21171,1280,14771,12339,810,1520,1
2017,4,12,1,5,21171,1281,12339,14771,1615,1820,1
2017,4,12,1,5,21171,1300,14771,13204,800,1615,0
2017,4,12,1,5,21171,1305,13204,14771,1710,2023,0
2017,4,12,1,5,21171,1312,12892,13204,1122,1904,0
2017,4,12,1,5,21171,1315,13204,12892,1959,2232,0
2017,4,12,1,5,21171,1321,11697,12892,650,943,0
2017,4,12,1,5,21171,1322,12892,11697,2145,523,0
2017,4,12,1,5,21171,1334,12892,11697,1000,1748,0
2017,4,12,1,5,21171,1337,11697,12892,1845,2138,1
2017,4,12,1,5,21171,1340,14771,11697,930,1746,0
2017,4,12,1,5,21171,1349,11697,14771,1908,2229,0
2017,4,12,1,5,21171,1351,10721,14771,700,1038,0
2017,4,12,1,5,21171,1352,14771,10721,927,1810,0
2017,4,12,1,5,21171,1357,10721,14771,1918,2304,0
2017,4,12,1,5,21171,1358,14771,10721,2110,543,0
2017,4,12,1,5,21171,1360,12892,10721,823,1650,0
2017,4,12,1,5,21171,1363,10721,12892,900,1233,0
2017,4,12,1,5,21171,1367,10721,12892,1745,2126,0
2017,4,12,1,5,21171,1390,14771,13495,1055,1657,0
2017,4,12,1,5,21171,1391,13495,14771,1752,2043,0
2017,4,12,1,5,21171,1399,12478,12892,700,1021,0
2017,4,12,1,5,21171,1404,12892,12478,715,1533,0
2017,4,12,1,5,21171,1406,12892,12478,1100,1922,0
2017,4,12,1,5,21171,1407,12478,12892,915,1241,0
2017,4,12,1,5,21171,1409,12478,12892,1130,1445,0
2017,4,12,1,5,21171,1411,12478,12892,1300,1623,0
2017,4,12,1,5,21171,1412,12892,12478,1340,2203,0
2017,4,12,1,5,21171,1413,12478,12892,1655,2014,0
2017,4,12,1,5,21171,1415,12478,12892,2025,2352,0
2017,4,12,1,5,21171,1416,12892,12478,1540,2355,0
2017,4,12,1,5,21171,1418,12892,12478,2121,540,0
2017,4,12,1,5,21171,1420,12892,12478,2325,744,0
2017,4,12,1,5,21171,1469,12889,12892,705,822,0
2017,4,12,1,5,21171,1475,12889,12892,1447,1602,0
2017,4,12,1,5,21171,1480,12892,12889,1705,1811,0
2017,4,12,1,5,21171,1483,12889,12892,1905,2027,0
2017,4,12,1,5,21171,1486,12892,12889,1245,1356,1
2017,4,12,1,5,21171,1488,12892,12889,1500,1609,0
2017,4,12,1,5,21171,1490,12892,12889,2005,2116,0
2017,4,12,1,5,21171,1491,12889,12892,1700,1815,0
2017,4,12,1,5,21171,1504,14747,14771,705,910,0
2017,4,12,1,5,21171,1505,14771,14747,1020,1238,0
2017,4,12,1,5,21171,1510,14747,14771,1345,1559,0
2017,4,12,1,5,21171,1523,14771,14747,2005,2209,0
2017,4,12,1,5,21171,1591,14262,14771,1456,1624,0
2017,4,12,1,5,21171,1592,14771,14262,1245,1406,0
2017,4,12,1,5,21171,1594,14771,14262,2106,2227,0
2017,4,12,1,5,21171,1597,14262,14771,700,828,0
2017,4,12,1,5,21171,1710,14771,11259,610,1134,0
2017,4,12,1,5,21171,1713,11259,14771,800,957,0
2017,4,12,1,5,21171,1714,11259,11278,1814,2159,0
2017,4,12,1,5,21171,1714,14771,11259,1153,1726,0
2017,4,12,1,5,21171,1715,11259,14771,1507,1705,0
2017,4,12,1,5,21171,1715,11278,11259,1143,1414,0
2017,4,12,1,5,21171,1717,11259,14771,1716,1912,0
2017,4,12,1,5,21171,1720,14771,11259,1735,2300,0
2017,4,12,1,5,21171,1730,11259,11278,700,1047,0
2017,4,12,1,5,21171,1731,11259,14747,1030,1255,0
2017,4,12,1,5,21171,1731,11278,11259,700,931,0
2017,4,12,1,5,21171,1737,11278,11259,1850,2121,0
2017,4,12,1,5,21171,1766,14747,11259,1350,1945,0
2017,4,12,1,5,21171,1780,14747,12892,645,920,0
2017,4,12,1,5,21171,1784,14747,12892,1420,1653,0
2017,4,12,1,5,21171,1785,12892,14747,1030,1315,0
2017,4,12,1,5,21171,1793,12892,14057,1550,1805,0
2017,4,12,1,5,21171,1796,14057,12892,1000,1230,0
2017,4,12,1,5,21171,1797,12892,14747,2135,22,0
2017,4,12,1,5,21171,1802,14057,14771,630,818,1
2017,4,12,1,5,21171,1803,14771,14057,715,903,0
2017,4,12,1,5,21171,1807,14771,14057,1500,1640,0
2017,4,12,1,5,21171,1809,14771,14057,1840,2026,0
2017,4,12,1,5,21171,1814,14057,14771,1735,1922,0
2017,4,12,1,5,21171,1816,14057,14771,1855,2042,0
2017,4,12,1,5,21171,1860,14771,11292,745,1109,0
2017,4,12,1,5,21171,1861,11292,14771,640,838,0
2017,4,12,1,5,21171,1865,11292,14771,1200,1346,0
2017,4,12,1,5,21171,1867,11292,14771,1655,1841,1
2017,4,12,1,5,21171,1868,14771,11292,1240,1604,1
2017,4,12,1,5,21171,1870,14771,11292,1925,2249,1
2017,4,12,1,5,21171,1872,11259,11278,1400,1745,0
2017,4,12,1,5,21171,1872,12892,11259,810,1308,1
2017,4,12,1,5,21171,1874,12892,11259,1125,1625,0
2017,4,12,1,5,21171,1881,11259,12892,720,844,0
2017,4,12,1,5,21171,1882,12892,11259,1720,2219,0
2017,4,12,1,5,21171,1883,11259,12892,1225,1351,0
2017,4,12,1,5,21171,1885,11259,12892,2035,2202,0
2017,4,12,1,5,21171,1896,14771,12889,735,907,0
2017,4,12,1,5,21171,1897,12889,14771,650,824,0
2017,4,12,1,5,21171,1898,14771,12889,1035,1207,0
2017,4,12,1,5,21171,1902,14771,12889,1140,1311,0
2017,4,12,1,5,21171,1903,12889,14771,1000,1135,0
2017,4,12,1,5,21171,1905,12889,14771,1401,1534,0
2017,4,12,1,5,21171,1908,14771,12889,1400,1528,0
2017,4,12,1,5,21171,1911,12889,14771,1618,1753,0
2017,4,12,1,5,21171,1912,14771,12889,1655,1821,0
2017,4,12,1,5,21171,1913,12889,14771,1257,1435,0
2017,4,12,1,5,21171,1914,14771,12889,1500,1632,0
2017,4,12,1,5,21171,1915,12889,14771,1730,1913,0
2017,4,12,1,5,21171,1916,14771,12889,1855,2021,0
2017,4,12,1,5,21171,1918,14771,12889,1948,2114,1
2017,4,12,1,5,21171,1919,12889,14771,1911,2048,0
2017,4,12,1,5,21171,1921,12892,14771,630,753,0
2017,4,12,1,5,21171,1922,14771,12892,600,721,0
2017,4,12,1,5,21171,1923,12892,14771,725,842,0
2017,4,12,1,5,21171,1926,14771,12892,800,930,0
2017,4,12,1,5,21171,1928,14771,12892,900,1030,0
2017,4,12,1,5,21171,1929,12892,14771,1015,1134,0
2017,4,12,1,5,21171,1931,12892,14771,1140,1258,0
2017,4,12,1,5,21171,1933,12892,14771,1255,1413,0
2017,4,12,1,5,21171,1934,14771,12892,1205,1326,0
2017,4,12,1,5,21171,1937,12892,14771,1440,1555,0
2017,4,12,1,5,21171,1938,14771,12892,1435,1555,0
2017,4,12,1,5,21171,1941,12892,14771,1615,1731,0
2017,4,12,1,5,21171,1942,14771,12892,1650,1814,0
2017,4,12,1,5,21171,1944,14771,12892,1800,1928,0
2017,4,12,1,5,21171,1945,12892,14771,1854,2008,0
2017,4,12,1,5,21171,1946,14771,12892,1850,2018,0
2017,4,12,1,5,21171,1950,14771,14679,630,754,0
2017,4,12,1,5,21171,1951,14679,14771,655,828,0
2017,4,12,1,5,21171,1952,14771,14679,950,1118,0
2017,4,12,1,5,21171,1953,14679,14771,845,1018,0
2017,4,12,1,5,21171,1954,14771,14679,1215,1342,0
2017,4,12,1,5,21171,1957,14679,14771,1208,1338,0
2017,4,12,1,5,21171,1958,14771,14679,1509,1634,0
2017,4,12,1,5,21171,1959,14679,14771,1435,1605,0
2017,4,12,1,5,21171,1960,14771,14679,1735,1859,0
2017,4,12,1,5,21171,1963,14679,14771,1725,1856,0
2017,4,12,1,5,21171,1964,14771,14679,2055,2219,0
2017,4,12,1,5,21171,1969,14679,14771,1950,2124,0
2017,4,12,1,5,21171,1972,14771,12892,2010,2135,0
2017,4,12,1,5,21171,1973,12892,14771,2015,2136,0
2017,4,12,1,5,21171,1974,14771,12892,2110,2240,0
2017,4,12,1,5,21171,1975,12892,14771,2149,2312,0
2017,4,12,1,5,21171,1979,12892,14771,2335,58,0
2017,4,12,10,7,21171,1001,14771,11278,800,1604,0
2017,4,12,10,7,21171,1002,11278,14771,1710,2028,0
2017,4,12,10,7,21171,1012,14771,12478,705,1530,0
2017,4,12,10,7,21171,1022,14771,12478,920,1751,0
2017,4,12,10,7,21171,1023,12478,14771,930,1313,0
2017,4,12,10,7,21171,1024,14771,12478,1355,2227,0
2017,4,12,10,7,21171,1025,12478,14771,1150,1519,0
2017,4,12,10,7,21171,1026,14771,12478,1530,2357,0
2017,4,12,10,7,21171,1027,12478,14771,1635,2022,0
2017,4,12,10,7,21171,1029,12478,14771,1855,2242,0
2017,4,12,10,7,21171,1034,14771,12478,2320,748,0
2017,4,12,10,7,21171,1047,14771,13830,1848,2242,0
2017,4,12,10,7,21171,1048,13830,14771,2342,640,0
2017,4,12,10,7,21171,1050,12173,14771,1520,2232,0
2017,4,12,10,7,21171,1051,14771,12173,1730,2126,0
2017,4,12,10,7,21171,1057,12892,12173,1000,1415,0
2017,4,12,10,7,21171,1060,12173,12892,2230,607,0
2017,4,12,10,7,21171,1069,12264,14771,700,1010,0
2017,4,12,10,7,21171,1077,12264,14771,1848,2156,1
2017,4,12,10,7,21171,1084,14771,12264,955,1753,1
2017,4,12,10,7,21171,1089,12264,12892,850,1147,0
2017,4,12,10,7,21171,1090,14771,12264,2120,516,0
2017,4,12,10,7,21171,1097,12264,12892,1541,1838,0
2017,4,12,10,7,21171,1100,14771,10693,1145,1805,0
2017,4,12,10,7,21171,1101,10693,14771,1855,2145,0
2017,4,12,10,7,21171,1106,14771,14492,2210,615,0
2017,4,12,10,7,21171,1107,14492,14771,745,1055,0
2017,4,12,10,7,21171,1108,12892,12264,700,1442,0
2017,4,12,10,7,21171,1114,12892,12264,2340,726,1
2017,4,12,10,7,21171,1121,12892,13830,1035,1445,0
2017,4,12,10,7,21171,1122,13830,12892,1545,2308,0
2017,4,12,10,7,21171,1126,14771,10821,830,1650,1
2017,4,12,10,7,21171,1127,10821,14771,1745,2057,1
2017,4,12,10,7,21171,1128,12892,14100,2052,500,0
2017,4,12,10,7,21171,1129,14100,12892,630,935,0
2017,4,12,10,7,21171,1138,14771,14100,2246,700,0
2017,4,12,10,7,21171,1141,14100,14771,815,1140,0
2017,4,12,10,7,21171,1156,12892,11618,640,1447,0
2017,4,12,10,7,21171,1162,12892,11618,845,1652,0
2017,4,12,10,7,21171,1165,11618,12892,1150,1517,0
2017,4,12,10,7,21171,1166,12892,11618,1355,2203,1
2017,4,12,10,7,21171,1167,11618,12892,1600,1927,1
2017,4,12,10,7,21171,1169,11618,12892,1755,2123,1
2017,4,12,10,7,21171,1170,12892,11618,2222,630,1
2017,4,12,10,7,21171,1174,14771,11618,750,1612,0
2017,4,12,10,7,21171,1178,14771,11618,1440,2253,0
2017,4,12,10,7,21171,1180,14771,11618,940,1800,0
2017,4,12,10,7,21171,1182,14771,11618,2145,558,0
2017,4,12,10,7,21171,1187,11618,14771,1100,1435,0
2017,4,12,10,7,21171,1193,11618,14771,1720,2059,0
2017,4,12,10,7,21171,1195,11618,14771,1905,2254,0
2017,4,12,10,7,21171,1201,13930,14771,700,1000,0
2017,4,12,10,7,21171,1204,14771,13930,1150,1805,0
2017,4,12,10,7,21171,1210,14771,13930,1615,2223,1
2017,4,12,10,7,21171,1211,13930,14771,1900,2155,0
2017,4,12,10,7,21171,1218,14771,10423,1100,1618,0
2017,4,12,10,7,21171,1219,10423,14771,630,834,0
2017,4,12,10,7,21171,1221,10423,14771,1715,1918,0
2017,4,12,10,7,21171,1222,14771,10423,1715,2228,0
2017,4,12,10,7,21171,1231,13930,12892,800,1050,0
2017,4,12,10,7,21171,1232,12892,13930,1042,1639,0
2017,4,12,10,7,21171,1236,12892,13930,1725,2317,0
2017,4,12,10,7,21171,1241,13930,12892,1740,2024,0
2017,4,12,10,7,21171,1251,12478,12889,750,1105,0
2017,4,12,10,7,21171,1251,12889,14771,1155,1336,0
2017,4,12,10,7,21171,1260,12889,12478,2204,551,0
2017,4,12,10,7,21171,1280,14771,12339,810,1520,0
2017,4,12,10,7,21171,1281,12339,14771,1615,1820,0
2017,4,12,10,7,21171,1300,14771,13204,800,1615,0
2017,4,12,10,7,21171,1305,13204,14771,1710,2023,0
2017,4,12,10,7,21171,1312,12892,13204,1128,1905,0
2017,4,12,10,7,21171,1315,13204,12892,2000,2238,0
2017,4,12,10,7,21171,1321,11697,12892,650,943,0
2017,4,12,10,7,21171,1322,12892,11697,2145,532,0
2017,4,12,10,7,21171,1334,12892,11697,1010,1800,0
2017,4,12,10,7,21171,1337,11697,12892,1855,2153,0
2017,4,12,10,7,21171,1340,14771,11697,930,1750,0
2017,4,12,10,7,21171,1349,11697,14771,1915,2246,0
2017,4,12,10,7,21171,1351,10721,14771,710,1104,0
2017,4,12,10,7,21171,1352,14771,10721,932,1810,0
2017,4,12,10,7,21171,1357,10721,14771,1905,2304,1
